application_id,mechanism_id,mechanism_name,mapping_source,mapping_confidence
APP-02249,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02245,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02270,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02273,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02275,BM-020,Commitment / Consistency,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02275,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02276,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02276,BM-018,Identity Signaling,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02278,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-02261,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02267,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02256,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02256,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02256,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02259,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02285,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02286,BM-020,Commitment / Consistency,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02289,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02289,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02291,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02282,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-02284,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02285,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02281,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02282,BM-014,Confirmation Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02279,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02300,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-02301,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02297,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02299,BM-014,Confirmation Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02293,BM-005,Choice Overload,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02293,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02294,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02295,BM-020,Commitment / Consistency,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02295,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02292,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-02306,BM-014,Confirmation Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02306,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-02307,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-02305,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02304,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02302,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02302,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02304,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02321,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02324,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02325,BM-020,Commitment / Consistency,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02325,BM-018,Identity Signaling,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02321,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02313,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02314,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02318,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02307,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02308,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02311,BM-020,Commitment / Consistency,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02345,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-02345,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02334,BM-018,Identity Signaling,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02337,BM-005,Choice Overload,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02343,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02329,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-02334,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02327,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-02355,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02358,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02359,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02360,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-02360,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02352,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02353,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02354,BM-020,Commitment / Consistency,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02354,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02348,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02348,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02349,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02346,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02347,BM-014,Confirmation Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02379,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-02376,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02378,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02379,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02376,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02367,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02396,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-02396,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02394,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02393,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02404,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-02404,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02400,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02398,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02400,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02415,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02418,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02419,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-02411,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02414,BM-020,Commitment / Consistency,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02414,BM-018,Identity Signaling,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02409,BM-020,Commitment / Consistency,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02409,BM-018,Identity Signaling,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02435,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-02435,BM-014,Confirmation Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02432,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02434,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02428,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02429,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02424,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-02425,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02440,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02444,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02438,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02438,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02437,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-02437,BM-014,Confirmation Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02437,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02453,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-02456,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02456,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02452,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02448,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02448,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02452,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02445,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02446,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02470,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02472,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02467,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02456,BM-001,Status Quo Bias,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02459,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00028,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00028,BM-020,Commitment / Consistency,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00030,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-00033,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00034,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00020,BM-029,Uncertainty / Ambiguity Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00020,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-00020,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00024,BM-020,Commitment / Consistency,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00026,BM-002,Loss Aversion,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00017,BM-020,Commitment / Consistency,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00017,BM-018,Identity Signaling,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-02500,BM-006,Friction,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55
APP-02500,BM-011,Reciprocity,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
APP-00003,BM-023,Goal Gradient,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4
