application_id,candidate_id,requisition_id,client_account_id,recruiter_id,job_title,job_family,location_city,location_state,work_arrangement,contract_type,years_experience,application_source,pay_rate_prior,pay_rate_offered,notice_period_days,application_date,interview_date,offer_date,offer_response_date,expected_start_date,actual_start_date,offer_extended,offer_accepted,final_disposition,disposition_date,research_split,req_requisition_open_date,client_client_name,client_primary_job_families_general,client_hiring_speed_tier,client_pay_band_tier,client_preferred_work_arrangement,recruiter_recruiter_first_name,recruiter_team,recruiter_tenure_months,recruiter_typical_followup_speed_tier,recruiter_typical_communication_frequency_tier,days_application_to_interview,days_interview_to_offer,days_offer_to_response,days_acceptance_to_expected_start,days_expected_to_actual_start,pay_change_absolute,pay_change_percentage,total_communications,total_stage_events
APP-01959,CAND-01894,REQ-00044,CLI-010,REC-003,Receptionist,Administrative/Professional,Memphis,TN,hybrid,W2 Contract,4.4,referral,22.29,21.29,12,2024-10-26,2024-11-08,2024-11-15,2024-11-18,2024-11-30,2024-12-01,True,True,joined_on_time,2024-12-01,discovery,2024-09-29,Client_Kappa_CorpServices,Administrative/Professional,fast,below_market,hybrid,Priya,Team_Commercial,4,slow,medium,13,7,3,12,1.0,-1.0,-4.486316733961418,5,8
APP-01960,CAND-01895,REQ-00107,CLI-001,REC-006,Warehouse Associate,Light Industrial,Jacksonville,FL,hybrid,Contract-to-Hire,9.6,referral,16.21,17.0,11,2024-09-24,2024-10-08,2024-10-10,2024-10-13,2024-11-12,2024-11-11,True,True,joined_on_time,2024-11-11,held_out_test,2024-09-08,Client_Alpha_Logistics,Light Industrial,fast,market,onsite,Carlos,Team_Commercial,8,fast,medium,14,2,3,30,-1.0,0.7899999999999991,4.873534855027755,8,8
APP-01961,CAND-01896,REQ-00058,CLI-005,REC-007,Project Engineer,Engineering,Tampa,FL,onsite,Direct Hire,1.1,referral,,28.03,10,2024-02-26,2024-03-13,2024-03-15,2024-03-16,2024-03-26,2024-03-27,True,True,joined_on_time,2024-03-27,discovery,2024-01-31,Client_Epsilon_Manufacturing,Engineering;Light Industrial,slow,below_market,onsite,Emily,Team_Technical,22,fast,medium,16,2,1,10,1.0,,,13,7
APP-01962,CAND-01897,REQ-00218,CLI-007,REC-014,Radiology Technician,Healthcare,Kansas City,MO,onsite,Direct Hire,8.6,referral,24.57,23.63,17,2024-04-02,2024-04-07,2024-04-20,2024-04-26,2024-05-09,,True,True,withdrew_post_acceptance,2024-04-30,discovery,2024-03-23,Client_Eta_RegionalClinics,Healthcare,medium,below_market,onsite,Rachel,Team_Healthcare,22,fast,medium,5,13,6,13,,-0.9400000000000013,-3.8258038258038307,8,6
APP-01963,CAND-01898,REQ-00113,CLI-005,REC-009,Warehouse Associate,Light Industrial,Orlando,FL,onsite,W2 Contract,5.3,referral,18.48,20.78,11,2024-11-12,2024-11-20,2024-12-03,2024-12-04,2024-12-20,2024-12-20,True,True,joined_on_time,2024-12-20,held_out_test,2024-11-10,Client_Epsilon_Manufacturing,Engineering;Light Industrial,slow,below_market,onsite,Brandon,Team_Commercial,22,slow,low,8,13,1,16,0.0,2.3000000000000007,12.445887445887449,6,8
APP-01964,CAND-01899,REQ-00012,CLI-009,REC-004,Project Engineer,Engineering,Austin,TX,onsite,W2 Contract,4.5,job_board,43.44,48.95,5,2024-11-26,2024-12-09,2024-12-22,2024-12-28,2025-01-02,2025-01-08,True,True,joined_late,2025-01-08,held_out_test,2024-11-24,Client_Iota_Industrial,Engineering,medium,market,onsite,David,Team_Technical,30,fast,high,13,13,6,5,6.0,5.510000000000005,12.684162062615115,6,7
APP-01965,CAND-01900,REQ-00192,CLI-008,REC-007,Business Systems Analyst,IT/Technology,Jacksonville,FL,hybrid,Direct Hire,6.9,referral,37.37,38.29,20,2025-04-03,2025-04-18,2025-05-06,2025-05-12,2025-06-02,,True,False,declined_offer,2025-05-12,hypothesis_generation,2025-02-17,Client_Theta_TechScaleup,IT/Technology,fast,market,hybrid,Emily,Team_Technical,22,fast,medium,15,18,6,21,,0.9200000000000017,2.4618678084024666,4,5
APP-01966,CAND-01901,REQ-00052,CLI-011,REC-003,Data Entry Clerk,Administrative/Professional,Austin,TX,onsite,Contract-to-Hire,1.5,referral,17.7,18.31,19,2024-10-28,2024-11-07,2024-11-15,2024-11-16,2024-12-04,,True,False,declined_offer,2024-11-16,hypothesis_generation,2024-10-15,Client_Lambda_Distribution,Light Industrial;Administrative/Professional,fast,below_market,onsite,Priya,Team_Commercial,4,slow,medium,10,8,1,18,,0.6099999999999994,3.4463276836158165,3,5
APP-01967,CAND-01902,REQ-00001,CLI-004,REC-016,Software Engineer,IT/Technology,Atlanta,GA,remote,W2 Contract,5.9,referral,55.81,60.74,0,2024-04-29,2024-05-19,2024-05-21,2024-05-23,2024-06-18,2024-07-08,True,True,joined_late,2024-07-08,hypothesis_generation,2024-04-19,Client_Delta_SoftwareCo,IT/Technology,medium,above_market,remote,Jessica,Team_Technical,30,fast,medium,20,2,2,26,20.0,4.93,8.833542375918293,8,8
APP-01968,CAND-01903,REQ-00052,CLI-011,REC-007,Data Entry Clerk,Administrative/Professional,Austin,TX,onsite,Contract-to-Hire,6.1,career_site,17.79,18.44,9,2024-10-23,2024-11-03,2024-11-07,2024-11-08,2024-12-05,2024-12-04,True,True,joined_on_time,2024-12-04,discovery,2024-10-15,Client_Lambda_Distribution,Light Industrial;Administrative/Professional,fast,below_market,onsite,Emily,Team_Technical,22,fast,medium,11,4,1,27,-1.0,0.6500000000000021,3.65373805508714,5,8
APP-01969,CAND-01904,REQ-00001,CLI-004,REC-013,Software Engineer,IT/Technology,Atlanta,GA,remote,W2 Contract,8.2,referral,58.57,63.12,15,2024-05-28,2024-06-01,2024-06-06,2024-06-07,2024-06-23,,True,True,accepted_no_show,2024-06-23,discovery,2024-04-19,Client_Delta_SoftwareCo,IT/Technology,medium,above_market,remote,Kevin,Team_Technical,14,fast,medium,4,5,1,16,,4.549999999999997,7.7684821581014125,11,6
APP-01970,CAND-01905,REQ-00206,CLI-006,REC-006,AR Specialist,Finance/Accounting,Indianapolis,IN,hybrid,Contract-to-Hire,2.8,recruiter_sourced,28.57,34.09,17,2024-10-26,2024-11-09,2024-11-19,2024-11-20,2024-12-01,2024-11-30,True,True,joined_on_time,2024-11-30,discovery,2024-10-22,Client_Zeta_InsuranceGroup,Finance/Accounting;Administrative/Professional,slow,market,hybrid,Carlos,Team_Commercial,8,fast,medium,14,10,1,11,-1.0,5.520000000000003,19.320966048302427,9,7
APP-01971,CAND-01906,REQ-00109,CLI-009,REC-016,Electrical Engineer,Engineering,Milwaukee,WI,onsite,Contract-to-Hire,2.6,career_site,34.49,41.07,13,2025-01-05,2025-01-11,2025-01-17,2025-01-18,2025-02-08,2025-02-08,True,True,joined_on_time,2025-02-08,discovery,2024-12-23,Client_Iota_Industrial,Engineering,medium,market,onsite,Jessica,Team_Technical,30,fast,medium,6,6,1,21,0.0,6.579999999999998,19.077993621339512,4,8
APP-01972,CAND-01907,REQ-00090,CLI-011,REC-003,Warehouse Associate,Light Industrial,Atlanta,GA,onsite,W2 Contract,1.1,referral,17.13,16.2,14,2024-12-19,2025-01-04,2025-01-14,2025-01-17,2025-02-03,2025-02-03,True,True,joined_on_time,2025-02-03,held_out_test,2024-12-05,Client_Lambda_Distribution,Light Industrial;Administrative/Professional,fast,below_market,onsite,Priya,Team_Commercial,4,slow,medium,16,10,3,17,0.0,-0.9299999999999997,-5.429071803852889,7,8
APP-01973,CAND-01908,REQ-00161,CLI-004,REC-007,DevOps Engineer,IT/Technology,Atlanta,GA,remote,Direct Hire,3.8,referral,,61.13,4,2024-03-05,2024-03-21,2024-03-26,2024-03-29,2024-04-30,2024-04-30,True,True,joined_on_time,2024-04-30,discovery,2024-02-25,Client_Delta_SoftwareCo,IT/Technology,medium,above_market,remote,Emily,Team_Technical,22,fast,medium,16,5,3,32,0.0,,,4,8
APP-01974,CAND-01909,REQ-00198,CLI-001,REC-018,Forklift Operator,Light Industrial,Milwaukee,WI,onsite,Direct Hire,7.6,career_site,20.74,20.7,12,2025-02-01,2025-02-08,2025-02-18,2025-02-18,2025-03-06,2025-03-06,True,True,joined_on_time,2025-03-06,held_out_test,2024-12-29,Client_Alpha_Logistics,Light Industrial,fast,market,onsite,Linh,Team_Commercial,40,slow,high,7,10,0,16,0.0,-0.03999999999999915,-0.19286403085824083,14,8
APP-01975,CAND-01910,REQ-00092,CLI-011,REC-009,Data Entry Clerk,Administrative/Professional,Houston,TX,onsite,Direct Hire,2.9,recruiter_sourced,16.76,18.86,22,2024-03-20,2024-03-31,2024-04-08,2024-04-13,2024-05-12,,True,True,withdrew_post_acceptance,2024-04-18,discovery,2024-02-28,Client_Lambda_Distribution,Light Industrial;Administrative/Professional,fast,below_market,onsite,Brandon,Team_Commercial,22,slow,low,11,8,5,29,,2.099999999999998,12.529832935560844,1,7
APP-01976,CAND-01911,REQ-00111,CLI-006,REC-009,Senior Accountant,Finance/Accounting,Orlando,FL,hybrid,Direct Hire,3.7,recruiter_sourced,23.27,25.02,2,2024-07-16,2024-08-06,2024-08-22,2024-08-27,2024-09-05,,True,True,withdrew_post_acceptance,2024-09-01,discovery,2024-07-13,Client_Zeta_InsuranceGroup,Finance/Accounting;Administrative/Professional,slow,market,hybrid,Brandon,Team_Commercial,22,slow,low,21,16,5,9,,1.75,7.520412548345509,6,6
APP-01977,CAND-01912,REQ-00136,CLI-008,REC-007,Business Systems Analyst,IT/Technology,St. Louis,MO,hybrid,W2 Contract,6.8,career_site,50.42,47.47,13,2024-10-21,2024-10-26,2024-11-13,2024-11-17,2024-11-30,2024-11-30,True,True,joined_on_time,2024-11-30,held_out_test,2024-10-05,Client_Theta_TechScaleup,IT/Technology,fast,market,hybrid,Emily,Team_Technical,22,fast,medium,5,18,4,13,0.0,-2.950000000000003,-5.850852836176125,7,8
APP-01978,CAND-01913,REQ-00091,CLI-006,REC-018,Data Entry Clerk,Administrative/Professional,Tucson,AZ,hybrid,1099,4.8,referral,20.16,21.2,12,2025-03-19,2025-03-22,2025-04-02,2025-04-08,2025-04-29,2025-04-29,True,True,joined_on_time,2025-04-29,hypothesis_generation,2025-03-12,Client_Zeta_InsuranceGroup,Finance/Accounting;Administrative/Professional,slow,market,hybrid,Linh,Team_Commercial,40,slow,high,3,11,6,21,0.0,1.0399999999999991,5.158730158730155,6,8
APP-01979,CAND-01914,REQ-00005,CLI-002,REC-011,Certified Nursing Assistant,Healthcare,Columbus,OH,onsite,W2 Contract,4.5,job_board,22.58,24.85,16,2025-01-28,2025-02-07,2025-02-14,2025-02-18,2025-03-14,2025-04-03,True,True,joined_late,2025-04-03,discovery,2024-12-23,Client_Beta_HealthSystem,Healthcare,slow,market,onsite,Tyler,Team_Healthcare,30,fast,low,10,7,4,24,20.0,2.270000000000003,10.053144375553602,6,8
APP-01980,CAND-01915,REQ-00152,CLI-003,REC-009,Accounts Payable Clerk,Finance/Accounting,Houston,TX,hybrid,W2 Contract,4.1,job_board,40.52,42.42,0,2024-04-20,2024-05-10,2024-05-21,2024-05-24,2024-06-08,2024-06-07,True,True,joined_on_time,2024-06-07,held_out_test,2024-04-17,Client_Gamma_FinServ,Finance/Accounting,medium,above_market,hybrid,Brandon,Team_Commercial,22,slow,low,20,11,3,15,-1.0,1.8999999999999986,4.689042448173737,8,9
APP-01981,CAND-01916,REQ-00105,CLI-007,REC-003,Registered Nurse,Healthcare,Pittsburgh,PA,onsite,Contract-to-Hire,5.8,reapply,30.73,35.03,12,2025-02-04,2025-02-23,2025-03-13,2025-03-14,2025-04-15,,True,True,withdrew_post_acceptance,2025-03-25,discovery,2025-01-03,Client_Eta_RegionalClinics,Healthcare,medium,below_market,onsite,Priya,Team_Commercial,4,slow,medium,19,18,1,32,,4.300000000000001,13.992840872111945,6,7
APP-01982,CAND-01917,REQ-00076,CLI-005,REC-011,Machine Operator,Light Industrial,Jacksonville,FL,onsite,Direct Hire,1.4,referral,15.44,16.45,15,2024-05-21,2024-06-05,2024-06-12,2024-06-12,2024-07-15,,True,True,withdrew_post_acceptance,2024-07-15,discovery,2024-04-24,Client_Epsilon_Manufacturing,Engineering;Light Industrial,slow,below_market,onsite,Tyler,Team_Healthcare,30,fast,low,15,7,0,33,,1.0099999999999998,6.541450777202071,1,6
APP-01983,CAND-01918,REQ-00022,CLI-009,REC-004,Civil Engineer,Engineering,Phoenix,AZ,remote,1099,1.1,recruiter_sourced,56.43,55.29,4,2024-02-12,2024-02-25,2024-03-09,2024-03-09,2024-04-13,2024-04-14,True,True,joined_on_time,2024-04-14,discovery,2024-01-06,Client_Iota_Industrial,Engineering,medium,market,onsite,David,Team_Technical,30,fast,high,13,13,0,35,1.0,-1.1400000000000006,-2.020202020202021,9,8
APP-01984,CAND-01919,REQ-00117,CLI-004,REC-004,Data Analyst,IT/Technology,Tucson,AZ,remote,Contract-to-Hire,5.2,job_board,43.86,48.24,5,2024-03-22,2024-03-30,2024-04-12,2024-04-17,2024-05-17,2024-05-17,True,True,joined_on_time,2024-05-17,held_out_test,2024-02-29,Client_Delta_SoftwareCo,IT/Technology,medium,above_market,remote,David,Team_Technical,30,fast,high,8,13,5,30,0.0,4.380000000000003,9.98632010943913,10,7
APP-01985,CAND-01920,REQ-00218,CLI-007,REC-011,Radiology Technician,Healthcare,Kansas City,MO,onsite,Direct Hire,3.1,job_board,20.91,22.78,9,2024-04-18,2024-04-26,2024-04-28,2024-04-28,2024-05-13,2024-05-13,True,True,joined_on_time,2024-05-13,discovery,2024-03-23,Client_Eta_RegionalClinics,Healthcare,medium,below_market,onsite,Tyler,Team_Healthcare,30,fast,low,8,2,0,15,0.0,1.870000000000001,8.943089430894313,5,8
APP-01986,CAND-01921,REQ-00054,CLI-005,REC-003,Material Handler,Light Industrial,Chicago,IL,onsite,W2 Contract,2.7,job_board,13.51,15.24,11,2024-07-12,2024-07-15,2024-07-30,2024-08-02,2024-08-14,2024-09-08,True,True,joined_late,2024-09-08,discovery,2024-06-06,Client_Epsilon_Manufacturing,Engineering;Light Industrial,slow,below_market,onsite,Priya,Team_Commercial,4,slow,medium,3,15,3,12,25.0,1.7300000000000004,12.80532938564027,5,8
APP-01987,CAND-01922,REQ-00102,CLI-009,REC-010,Process Engineer,Engineering,Cincinnati,OH,onsite,Direct Hire,12.7,career_site,,43.01,11,2024-10-24,2024-10-28,2024-11-10,2024-11-13,2024-11-26,2024-11-26,True,True,joined_on_time,2024-11-26,discovery,2024-10-08,Client_Iota_Industrial,Engineering,medium,market,onsite,Nia,Team_Technical,22,medium,low,4,13,3,13,0.0,,,5,8
APP-01988,CAND-01923,REQ-00054,CLI-005,REC-018,Material Handler,Light Industrial,Chicago,IL,onsite,W2 Contract,0.8,job_board,15.05,16.98,13,2024-07-21,2024-07-26,2024-08-04,2024-08-05,2024-08-25,,True,False,declined_offer,2024-08-05,discovery,2024-06-06,Client_Epsilon_Manufacturing,Engineering;Light Industrial,slow,below_market,onsite,Linh,Team_Commercial,40,slow,high,5,9,1,20,,1.9299999999999997,12.823920265780728,12,5
APP-01989,CAND-01924,REQ-00050,CLI-003,REC-006,Staff Accountant,Finance/Accounting,Nashville,TN,hybrid,W2 Contract,4.0,job_board,,41.53,7,2024-09-06,2024-09-16,2024-09-30,2024-10-06,2024-10-10,2024-10-09,True,True,joined_on_time,2024-10-09,hypothesis_generation,2024-08-08,Client_Gamma_FinServ,Finance/Accounting,medium,above_market,hybrid,Carlos,Team_Commercial,8,fast,medium,10,14,6,4,-1.0,,,2,7
APP-01990,CAND-01925,REQ-00109,CLI-009,REC-013,Electrical Engineer,Engineering,Milwaukee,WI,onsite,Contract-to-Hire,1.2,referral,50.16,54.73,1,2025-01-23,2025-02-03,2025-02-17,2025-02-17,2025-03-20,,True,False,declined_offer,2025-02-17,discovery,2024-12-23,Client_Iota_Industrial,Engineering,medium,market,onsite,Kevin,Team_Technical,14,fast,medium,11,14,0,31,,4.57,9.110845295055823,6,4
APP-01991,CAND-01926,REQ-00131,CLI-006,REC-012,Executive Assistant,Administrative/Professional,Memphis,TN,hybrid,Direct Hire,3.1,recruiter_sourced,24.21,26.04,10,2024-04-16,2024-05-05,2024-05-18,2024-05-18,2024-05-28,2024-05-29,True,True,joined_on_time,2024-05-29,held_out_test,2024-04-08,Client_Zeta_InsuranceGroup,Finance/Accounting;Administrative/Professional,slow,market,hybrid,Sofia,Team_Commercial,70,slow,high,19,13,0,10,1.0,1.8299999999999983,7.558859975216846,7,8
APP-01992,CAND-01927,REQ-00079,CLI-005,REC-006,Material Handler,Light Industrial,Indianapolis,IN,onsite,1099,7.4,job_board,20.24,19.28,15,2025-05-03,2025-05-10,2025-05-19,2025-05-24,2025-06-01,,True,True,withdrew_post_acceptance,2025-05-28,held_out_test,2025-04-06,Client_Epsilon_Manufacturing,Engineering;Light Industrial,slow,below_market,onsite,Carlos,Team_Commercial,8,fast,medium,7,9,5,8,,-0.9599999999999973,-4.743083003952556,5,5
APP-01993,CAND-01928,REQ-00144,CLI-006,REC-015,Payroll Specialist,Finance/Accounting,Nashville,TN,hybrid,W2 Contract,7.9,job_board,22.75,25.08,19,2025-02-21,2025-03-04,2025-03-15,2025-03-20,2025-03-27,,True,False,declined_offer,2025-03-20,hypothesis_generation,2025-01-26,Client_Zeta_InsuranceGroup,Finance/Accounting;Administrative/Professional,slow,market,hybrid,Omar,Team_Commercial,4,slow,medium,11,11,5,7,,2.3299999999999983,10.241758241758234,10,4
APP-01994,CAND-01929,REQ-00058,CLI-005,REC-009,Project Engineer,Engineering,Tampa,FL,onsite,Direct Hire,5.5,referral,38.01,41.01,7,2024-02-12,2024-02-23,2024-03-05,2024-03-05,2024-04-07,2024-04-07,True,True,joined_on_time,2024-04-07,discovery,2024-01-31,Client_Epsilon_Manufacturing,Engineering;Light Industrial,slow,below_market,onsite,Brandon,Team_Commercial,22,slow,low,11,11,0,33,0.0,3.0,7.892659826361484,4,9
APP-01995,CAND-01930,REQ-00113,CLI-005,REC-012,Warehouse Associate,Light Industrial,Orlando,FL,onsite,W2 Contract,8.2,recruiter_sourced,18.31,20.23,0,2024-12-04,2024-12-20,2024-12-23,2024-12-26,2025-01-24,2025-01-24,True,True,joined_on_time,2025-01-24,discovery,2024-11-10,Client_Epsilon_Manufacturing,Engineering;Light Industrial,slow,below_market,onsite,Sofia,Team_Commercial,70,slow,high,16,3,3,29,0.0,1.9200000000000017,10.48607318405244,16,7
APP-01996,CAND-01931,REQ-00178,CLI-005,REC-004,Quality Engineer,Engineering,Atlanta,GA,onsite,W2 Contract,9.9,career_site,,53.0,4,2025-04-17,2025-04-22,2025-05-09,2025-05-11,2025-05-29,2025-06-04,True,True,joined_late,2025-06-04,discovery,2025-04-15,Client_Epsilon_Manufacturing,Engineering;Light Industrial,slow,below_market,onsite,David,Team_Technical,30,fast,high,5,17,2,18,6.0,,,6,8
APP-01997,CAND-01932,REQ-00010,CLI-002,REC-002,Certified Nursing Assistant,Healthcare,Phoenix,AZ,onsite,W2 Contract,1.5,referral,24.29,26.04,4,2024-04-19,2024-04-27,2024-05-08,2024-05-13,2024-05-23,2024-05-22,True,True,joined_on_time,2024-05-22,hypothesis_generation,2024-03-19,Client_Beta_HealthSystem,Healthcare,slow,market,onsite,James,Team_Healthcare,30,fast,low,8,11,5,10,-1.0,1.75,7.204610951008646,7,7
APP-01998,CAND-01933,REQ-00061,CLI-004,REC-016,Systems Administrator,IT/Technology,Jacksonville,FL,remote,Direct Hire,2.8,recruiter_sourced,59.44,62.78,1,2025-03-03,2025-03-14,2025-03-18,2025-03-24,2025-04-12,2025-04-12,True,True,joined_on_time,2025-04-12,discovery,2025-02-17,Client_Delta_SoftwareCo,IT/Technology,medium,above_market,remote,Jessica,Team_Technical,30,fast,medium,11,4,6,19,0.0,3.3400000000000034,5.619111709286682,4,8
APP-01999,CAND-01934,REQ-00022,CLI-009,REC-010,Civil Engineer,Engineering,Phoenix,AZ,remote,1099,13.3,career_site,47.14,52.81,5,2024-02-17,2024-03-05,2024-03-07,2024-03-08,2024-03-28,2024-03-28,True,True,joined_on_time,2024-03-28,hypothesis_generation,2024-01-06,Client_Iota_Industrial,Engineering,medium,market,onsite,Nia,Team_Technical,22,medium,low,17,2,1,20,0.0,5.670000000000002,12.028001697072552,12,8
APP-02000,CAND-01935,REQ-00128,CLI-010,REC-018,Customer Service Representative,Administrative/Professional,Houston,TX,hybrid,Direct Hire,3.6,recruiter_sourced,21.93,23.82,22,2024-12-09,2024-12-20,2025-01-05,2025-01-06,2025-01-21,2025-02-09,True,True,joined_late,2025-02-09,held_out_test,2024-12-01,Client_Kappa_CorpServices,Administrative/Professional,fast,below_market,hybrid,Linh,Team_Commercial,40,slow,high,11,16,1,15,19.0,1.8900000000000006,8.618331053351575,12,8
APP-02001,CAND-01936,REQ-00026,CLI-001,REC-003,Material Handler,Light Industrial,Kansas City,MO,onsite,W2 Contract,2.3,referral,18.86,19.82,13,2024-07-29,2024-08-11,2024-08-23,2024-08-26,2024-09-25,2024-10-06,True,True,joined_late,2024-10-06,discovery,2024-07-29,Client_Alpha_Logistics,Light Industrial,fast,market,onsite,Priya,Team_Commercial,4,slow,medium,13,12,3,30,11.0,0.9600000000000009,5.090137857900324,9,7
APP-02002,CAND-01937,REQ-00014,CLI-007,REC-017,Phlebotomist,Healthcare,Tucson,AZ,remote,Contract-to-Hire,1.4,reapply,21.07,23.29,8,2024-10-23,2024-10-27,2024-11-05,2024-11-08,2024-12-02,,True,True,withdrew_post_acceptance,2024-11-11,discovery,2024-10-03,Client_Eta_RegionalClinics,Healthcare,medium,below_market,onsite,Marcus,Team_Healthcare,22,fast,high,4,9,3,24,,2.219999999999999,10.536307546274317,9,7
APP-02003,CAND-01938,REQ-00174,CLI-009,REC-001,Mechanical Engineer,Engineering,Jacksonville,FL,onsite,W2 Contract,3.7,referral,37.62,38.92,19,2025-03-01,2025-03-13,2025-03-22,2025-03-25,2025-04-17,2025-04-18,True,True,joined_on_time,2025-04-18,discovery,2025-01-19,Client_Iota_Industrial,Engineering,medium,market,onsite,Maria,Team_Technical,14,slow,high,12,9,3,23,1.0,1.3000000000000043,3.455608718766625,9,8
APP-02004,CAND-01939,REQ-00045,CLI-007,REC-011,Certified Nursing Assistant,Healthcare,Jacksonville,FL,onsite,W2 Contract,4.9,job_board,31.6,37.23,14,2024-12-02,2024-12-16,2024-12-31,2025-01-02,2025-01-23,2025-01-23,True,True,joined_on_time,2025-01-23,discovery,2024-11-08,Client_Eta_RegionalClinics,Healthcare,medium,below_market,onsite,Tyler,Team_Healthcare,30,fast,low,14,15,2,21,0.0,5.6299999999999955,17.816455696202517,2,8
APP-02005,CAND-01940,REQ-00004,CLI-003,REC-006,AR Specialist,Finance/Accounting,Tampa,FL,hybrid,W2 Contract,4.2,recruiter_sourced,36.49,37.93,10,2024-06-17,2024-06-22,2024-07-10,2024-07-12,2024-08-05,2024-08-06,True,True,joined_on_time,2024-08-06,discovery,2024-06-13,Client_Gamma_FinServ,Finance/Accounting,medium,above_market,hybrid,Carlos,Team_Commercial,8,fast,medium,5,18,2,24,1.0,1.4399999999999977,3.946286653877768,9,8
APP-02006,CAND-01941,REQ-00054,CLI-005,REC-006,Material Handler,Light Industrial,Chicago,IL,onsite,W2 Contract,10.2,job_board,20.05,21.23,6,2024-07-20,2024-07-23,2024-08-10,2024-08-12,2024-08-30,,True,False,declined_offer,2024-08-12,discovery,2024-06-06,Client_Epsilon_Manufacturing,Engineering;Light Industrial,slow,below_market,onsite,Carlos,Team_Commercial,8,fast,medium,3,18,2,18,,1.1799999999999997,5.8852867830423925,4,5
APP-02007,CAND-01942,REQ-00169,CLI-002,REC-017,Medical Assistant,Healthcare,Tucson,AZ,onsite,Contract-to-Hire,1.7,recruiter_sourced,21.0,26.16,12,2025-05-20,2025-05-30,2025-06-12,2025-06-15,2025-07-16,,True,True,withdrew_post_acceptance,2025-07-14,hypothesis_generation,2025-04-15,Client_Beta_HealthSystem,Healthcare,slow,market,onsite,Marcus,Team_Healthcare,22,fast,high,10,13,3,31,,5.16,24.571428571428573,9,7
APP-02008,CAND-01943,REQ-00023,CLI-007,REC-002,Phlebotomist,Healthcare,Dallas,TX,onsite,W2 Contract,5.1,recruiter_sourced,,40.96,5,2024-11-30,2024-12-21,2025-01-08,2025-01-09,2025-01-24,,True,True,accepted_no_show,2025-01-24,discovery,2024-11-15,Client_Eta_RegionalClinics,Healthcare,medium,below_market,onsite,James,Team_Healthcare,30,fast,low,21,18,1,15,,,,4,6
