event_id,application_id,stage_name,stage_timestamp,days_in_prior_stage
EVT-015773,APP-02310,offer_accepted,2024-03-21,3
EVT-015774,APP-02310,background_check,2024-03-23,2
EVT-015775,APP-02311,screened,2024-11-11,0
EVT-015776,APP-02311,submitted,2024-11-15,4
EVT-015777,APP-02311,client_interview_1,2024-11-28,13
EVT-015778,APP-02311,offer_extended,2024-12-04,6
EVT-015779,APP-02311,offer_accepted,2024-12-09,5
EVT-015780,APP-02311,background_check,2024-12-12,3
EVT-015781,APP-02311,start_date,2024-12-14,2
EVT-015782,APP-02312,screened,2024-09-17,0
EVT-015783,APP-02312,submitted,2024-09-19,2
EVT-015784,APP-02312,client_interview_1,2024-10-05,16
EVT-015785,APP-02312,offer_extended,2024-10-21,16
EVT-015786,APP-02312,offer_accepted,2024-10-26,5
EVT-015787,APP-02313,screened,2025-06-18,0
EVT-015788,APP-02313,submitted,2025-06-19,1
EVT-015789,APP-02313,client_interview_1,2025-07-02,13
EVT-015790,APP-02313,offer_extended,2025-07-10,8
EVT-015791,APP-02313,offer_accepted,2025-07-10,0
EVT-015792,APP-02314,screened,2024-04-29,0
EVT-015793,APP-02314,submitted,2024-05-01,2
EVT-015794,APP-02314,client_interview_1,2024-05-08,7
EVT-015795,APP-02314,client_interview_2,2024-05-16,8
EVT-015796,APP-02314,offer_extended,2024-05-19,3
EVT-015797,APP-02314,offer_accepted,2024-05-24,5
EVT-015798,APP-02314,background_check,2024-05-30,6
EVT-015799,APP-02314,start_date,2024-06-07,8
EVT-015800,APP-02315,screened,2024-09-30,0
EVT-015801,APP-02315,submitted,2024-10-04,4
EVT-015802,APP-02315,client_interview_1,2024-10-15,11
EVT-015803,APP-02315,client_interview_2,2024-10-23,8
EVT-015804,APP-02315,offer_extended,2024-11-01,9
EVT-015805,APP-02315,offer_accepted,2024-11-01,0
EVT-015806,APP-02315,background_check,2024-11-07,6
EVT-015807,APP-02315,start_date,2024-12-06,29
EVT-015808,APP-02316,screened,2024-04-15,0
EVT-015809,APP-02316,submitted,2024-04-17,2
EVT-015810,APP-02316,client_interview_1,2024-05-06,19
EVT-015811,APP-02316,offer_extended,2024-05-23,17
EVT-015812,APP-02316,offer_accepted,2024-05-23,0
EVT-015813,APP-02316,onboarding_docs_sent,2024-06-09,17
EVT-015814,APP-02316,start_date,2024-06-28,19
EVT-015815,APP-02317,screened,2024-11-25,0
EVT-015816,APP-02317,submitted,2024-11-27,2
EVT-015817,APP-02317,client_interview_1,2024-11-28,1
EVT-015818,APP-02317,offer_extended,2024-12-12,14
EVT-015819,APP-02317,offer_accepted,2024-12-16,4
EVT-015820,APP-02317,onboarding_docs_sent,2024-12-25,9
EVT-015821,APP-02317,start_date,2024-12-29,4
EVT-015822,APP-02318,screened,2025-01-29,0
EVT-015823,APP-02318,submitted,2025-01-31,2
EVT-015824,APP-02318,client_interview_1,2025-02-04,4
EVT-015825,APP-02318,offer_extended,2025-02-18,14
EVT-015826,APP-02318,offer_accepted,2025-02-23,5
EVT-015827,APP-02318,background_check,2025-03-01,6
EVT-015828,APP-02319,screened,2024-12-17,0
EVT-015829,APP-02319,submitted,2024-12-18,1
EVT-015830,APP-02319,client_interview_1,2025-01-04,17
EVT-015831,APP-02319,offer_extended,2025-01-08,4
EVT-015832,APP-02319,offer_accepted,2025-01-14,6
EVT-015833,APP-02319,background_check,2025-01-16,2
EVT-015834,APP-02319,onboarding_docs_sent,2025-01-20,4
EVT-015835,APP-02319,start_date,2025-01-26,6
EVT-015836,APP-02320,screened,2025-01-05,0
EVT-015837,APP-02320,submitted,2025-01-06,1
EVT-015838,APP-02320,client_interview_1,2025-01-22,16
EVT-015839,APP-02320,client_interview_2,2025-01-30,8
EVT-015840,APP-02320,offer_extended,2025-01-31,1
EVT-015841,APP-02320,offer_accepted,2025-02-03,3
EVT-015842,APP-02320,onboarding_docs_sent,2025-02-06,3
EVT-015843,APP-02320,background_check,2025-02-09,3
EVT-015844,APP-02320,start_date,2025-02-10,1
EVT-015845,APP-02321,screened,2025-06-29,0
EVT-015846,APP-02321,client_interview_1,2025-07-01,2
EVT-015847,APP-02321,submitted,2025-07-02,1
EVT-015848,APP-02321,offer_extended,2025-07-05,3
EVT-015849,APP-02321,offer_accepted,2025-07-08,3
EVT-015850,APP-02321,background_check,2025-07-16,8
EVT-015851,APP-02321,onboarding_docs_sent,2025-07-31,15
EVT-015852,APP-02321,start_date,2025-08-06,6
EVT-015853,APP-02322,screened,2025-04-24,0
EVT-015854,APP-02322,submitted,2025-04-28,4
EVT-015855,APP-02322,client_interview_1,2025-05-02,4
EVT-015856,APP-02322,client_interview_2,2025-05-11,9
EVT-015857,APP-02322,offer_extended,2025-05-12,1
EVT-015858,APP-02322,offer_accepted,2025-05-18,6
EVT-015859,APP-02322,onboarding_docs_sent,2025-05-31,13
EVT-015860,APP-02323,screened,2025-02-06,0
EVT-015861,APP-02323,submitted,2025-02-09,3
EVT-015862,APP-02323,client_interview_1,2025-02-19,10
EVT-015863,APP-02323,offer_extended,2025-03-02,11
EVT-015864,APP-02323,offer_accepted,2025-03-06,4
EVT-015865,APP-02323,start_date,2025-03-28,22
EVT-015866,APP-02324,screened,2025-04-02,0
EVT-015867,APP-02324,submitted,2025-04-05,3
EVT-015868,APP-02324,client_interview_1,2025-04-06,1
EVT-015869,APP-02324,offer_extended,2025-04-16,10
EVT-015870,APP-02324,offer_accepted,2025-04-19,3
EVT-015871,APP-02324,background_check,2025-04-23,4
EVT-015872,APP-02324,onboarding_docs_sent,2025-04-30,7
EVT-015873,APP-02325,screened,2025-06-15,0
EVT-015874,APP-02325,submitted,2025-06-17,2
EVT-015875,APP-02325,client_interview_1,2025-06-25,8
EVT-015876,APP-02325,offer_extended,2025-07-04,9
EVT-015877,APP-02325,offer_accepted,2025-07-10,6
EVT-015878,APP-02325,onboarding_docs_sent,2025-07-13,3
EVT-015879,APP-02325,background_check,2025-07-17,4
EVT-015880,APP-02325,start_date,2025-07-17,0
EVT-015881,APP-02326,screened,2024-04-06,0
EVT-015882,APP-02326,submitted,2024-04-08,2
EVT-015883,APP-02326,client_interview_1,2024-04-19,11
EVT-015884,APP-02326,offer_extended,2024-05-04,15
EVT-015885,APP-02327,screened,2024-03-02,0
EVT-015886,APP-02327,submitted,2024-03-05,3
EVT-015887,APP-02327,client_interview_1,2024-03-09,4
EVT-015888,APP-02327,client_interview_2,2024-03-16,7
EVT-015889,APP-02327,offer_extended,2024-03-26,10
EVT-015890,APP-02327,offer_accepted,2024-03-31,5
EVT-015891,APP-02327,background_check,2024-04-06,6
EVT-015892,APP-02328,screened,2024-05-21,0
EVT-015893,APP-02328,submitted,2024-05-25,4
EVT-015894,APP-02328,client_interview_1,2024-06-04,10
EVT-015895,APP-02328,offer_extended,2024-06-07,3
EVT-015896,APP-02329,screened,2024-08-09,0
EVT-015897,APP-02329,submitted,2024-08-10,1
EVT-015898,APP-02329,client_interview_1,2024-08-19,9
EVT-015899,APP-02329,offer_extended,2024-08-27,8
EVT-015900,APP-02329,offer_accepted,2024-09-02,6
EVT-015901,APP-02329,onboarding_docs_sent,2024-09-08,6
EVT-015902,APP-02329,start_date,2024-09-10,2
EVT-015903,APP-02330,screened,2025-03-03,0
EVT-015904,APP-02330,submitted,2025-03-05,2
EVT-015905,APP-02330,client_interview_1,2025-03-10,5
EVT-015906,APP-02330,offer_extended,2025-03-19,9
EVT-015907,APP-02330,offer_accepted,2025-03-21,2
EVT-015908,APP-02330,background_check,2025-03-27,6
EVT-015909,APP-02331,screened,2024-03-24,0
EVT-015910,APP-02331,client_interview_1,2024-03-26,2
EVT-015911,APP-02331,submitted,2024-03-28,2
EVT-015912,APP-02331,offer_extended,2024-03-30,2
EVT-015913,APP-02331,offer_accepted,2024-03-30,0
EVT-015914,APP-02331,background_check,2024-04-07,8
EVT-015915,APP-02331,onboarding_docs_sent,2024-04-08,1
EVT-015916,APP-02331,start_date,2024-04-09,1
EVT-015917,APP-02332,screened,2025-04-17,0
EVT-015918,APP-02332,submitted,2025-04-18,1
EVT-015919,APP-02332,client_interview_1,2025-04-27,9
EVT-015920,APP-02332,offer_extended,2025-04-30,3
EVT-015921,APP-02332,offer_accepted,2025-05-01,1
EVT-015922,APP-02332,background_check,2025-05-08,7
EVT-015923,APP-02332,onboarding_docs_sent,2025-05-24,16
EVT-015924,APP-02332,start_date,2025-05-26,2
EVT-015925,APP-02333,screened,2025-06-29,0
EVT-015926,APP-02333,client_interview_1,2025-07-01,2
EVT-015927,APP-02333,submitted,2025-07-03,2
EVT-015928,APP-02333,offer_extended,2025-07-10,7
EVT-015929,APP-02333,offer_accepted,2025-07-10,0
EVT-015930,APP-02333,onboarding_docs_sent,2025-07-25,15
EVT-015931,APP-02333,start_date,2025-07-28,3
EVT-015932,APP-02334,screened,2025-06-19,0
EVT-015933,APP-02334,client_interview_1,2025-06-19,0
EVT-015934,APP-02334,submitted,2025-06-21,2
EVT-015935,APP-02334,client_interview_2,2025-06-27,6
EVT-015936,APP-02334,offer_extended,2025-07-07,10
EVT-015937,APP-02334,offer_accepted,2025-07-13,6
EVT-015938,APP-02334,background_check,2025-07-21,8
EVT-015939,APP-02334,onboarding_docs_sent,2025-08-07,17
EVT-015940,APP-02334,start_date,2025-08-10,3
EVT-015941,APP-02335,screened,2025-06-09,0
EVT-015942,APP-02335,submitted,2025-06-13,4
EVT-015943,APP-02335,client_interview_1,2025-06-27,14
EVT-015944,APP-02335,client_interview_2,2025-07-01,4
EVT-015945,APP-02335,offer_extended,2025-07-08,7
EVT-015946,APP-02336,screened,2024-09-04,0
EVT-015947,APP-02336,submitted,2024-09-05,1
EVT-015948,APP-02336,client_interview_1,2024-09-13,8
EVT-015949,APP-02336,client_interview_2,2024-09-15,2
EVT-015950,APP-02336,offer_extended,2024-09-17,2
EVT-015951,APP-02336,offer_accepted,2024-09-23,6
EVT-015952,APP-02336,onboarding_docs_sent,2024-09-24,1
EVT-015953,APP-02336,background_check,2024-09-25,1
EVT-015954,APP-02336,start_date,2024-10-03,8
EVT-015955,APP-02337,screened,2024-08-27,0
EVT-015956,APP-02337,client_interview_1,2024-08-28,1
EVT-015957,APP-02337,submitted,2024-08-29,1
EVT-015958,APP-02337,offer_extended,2024-09-12,14
EVT-015959,APP-02337,offer_accepted,2024-09-15,3
EVT-015960,APP-02337,onboarding_docs_sent,2024-09-26,11
EVT-015961,APP-02337,start_date,2024-09-29,3
EVT-015962,APP-02338,screened,2024-07-01,0
EVT-015963,APP-02338,submitted,2024-07-02,1
EVT-015964,APP-02338,client_interview_1,2024-07-08,6
EVT-015965,APP-02338,client_interview_2,2024-07-15,7
EVT-015966,APP-02338,offer_extended,2024-07-23,8
EVT-015967,APP-02338,offer_accepted,2024-07-27,4
EVT-015968,APP-02339,screened,2024-11-17,0
EVT-015969,APP-02339,submitted,2024-11-21,4
EVT-015970,APP-02339,client_interview_1,2024-11-30,9
EVT-015971,APP-02339,client_interview_2,2024-12-05,5
EVT-015972,APP-02339,offer_extended,2024-12-17,12
EVT-015973,APP-02340,screened,2024-10-16,0
EVT-015974,APP-02340,submitted,2024-10-19,3
EVT-015975,APP-02340,client_interview_1,2024-11-02,14
EVT-015976,APP-02340,offer_extended,2024-11-10,8
EVT-015977,APP-02340,offer_accepted,2024-11-13,3
EVT-015978,APP-02340,background_check,2024-11-19,6
EVT-015979,APP-02340,start_date,2024-11-27,8
EVT-015980,APP-02341,screened,2025-07-20,0
EVT-015981,APP-02341,submitted,2025-07-24,4
EVT-015982,APP-02341,client_interview_1,2025-07-27,3
EVT-015983,APP-02341,client_interview_2,2025-07-29,2
EVT-015984,APP-02341,offer_extended,2025-08-12,14
EVT-015985,APP-02341,offer_accepted,2025-08-15,3
EVT-015986,APP-02341,onboarding_docs_sent,2025-08-21,6
EVT-015987,APP-02341,start_date,2025-08-28,7
EVT-015988,APP-02342,screened,2024-11-02,0
EVT-015989,APP-02342,submitted,2024-11-06,4
EVT-015990,APP-02342,client_interview_1,2024-11-21,15
EVT-015991,APP-02342,client_interview_2,2024-11-26,5
EVT-015992,APP-02342,offer_extended,2024-11-29,3
EVT-015993,APP-02342,offer_accepted,2024-12-02,3
EVT-015994,APP-02342,background_check,2024-12-06,4
EVT-015995,APP-02342,onboarding_docs_sent,2024-12-24,18
EVT-015996,APP-02343,screened,2024-09-22,0
EVT-015997,APP-02343,submitted,2024-09-24,2
EVT-015998,APP-02343,client_interview_1,2024-10-11,17
EVT-015999,APP-02343,offer_extended,2024-10-13,2
EVT-016000,APP-02343,offer_accepted,2024-10-16,3
EVT-016001,APP-02343,background_check,2024-10-17,1
EVT-016002,APP-02344,screened,2024-11-07,0
EVT-016003,APP-02344,submitted,2024-11-10,3
EVT-016004,APP-02344,client_interview_1,2024-11-24,14
EVT-016005,APP-02344,offer_extended,2024-12-11,17
EVT-016006,APP-02344,offer_accepted,2024-12-14,3
EVT-016007,APP-02344,start_date,2024-12-25,11
EVT-016008,APP-02345,screened,2025-02-14,0
EVT-016009,APP-02345,submitted,2025-02-16,2
EVT-016010,APP-02345,client_interview_1,2025-02-25,9
EVT-016011,APP-02345,offer_extended,2025-02-27,2
EVT-016012,APP-02345,offer_accepted,2025-03-01,2
EVT-016013,APP-02345,onboarding_docs_sent,2025-03-03,2
EVT-016014,APP-02345,start_date,2025-03-08,5
EVT-016015,APP-02346,screened,2024-04-29,0
EVT-016016,APP-02346,submitted,2024-05-03,4
EVT-016017,APP-02346,client_interview_1,2024-05-11,8
EVT-016018,APP-02346,client_interview_2,2024-05-17,6
EVT-016019,APP-02346,offer_extended,2024-05-23,6
EVT-016020,APP-02346,offer_accepted,2024-05-26,3
EVT-016021,APP-02346,background_check,2024-06-03,8
EVT-016022,APP-02346,onboarding_docs_sent,2024-06-14,11
EVT-016023,APP-02346,start_date,2024-06-20,6
EVT-016024,APP-02347,screened,2025-01-07,0
EVT-016025,APP-02347,submitted,2025-01-10,3
EVT-016026,APP-02347,client_interview_1,2025-01-10,0
EVT-016027,APP-02347,client_interview_2,2025-01-20,10
EVT-016028,APP-02347,offer_extended,2025-01-26,6
EVT-016029,APP-02347,offer_accepted,2025-01-26,0
EVT-016030,APP-02347,background_check,2025-02-03,8
EVT-016031,APP-02347,onboarding_docs_sent,2025-02-22,19
EVT-016032,APP-02347,start_date,2025-02-24,2
EVT-016033,APP-02348,screened,2025-01-28,0
EVT-016034,APP-02348,submitted,2025-01-29,1
EVT-016035,APP-02348,client_interview_1,2025-02-10,12
EVT-016036,APP-02348,offer_extended,2025-02-13,3
EVT-016037,APP-02348,offer_accepted,2025-02-13,0
EVT-016038,APP-02348,background_check,2025-02-20,7
EVT-016039,APP-02348,onboarding_docs_sent,2025-03-13,21
EVT-016040,APP-02349,screened,2024-07-23,0
EVT-016041,APP-02349,submitted,2024-07-25,2
EVT-016042,APP-02349,client_interview_1,2024-08-11,17
EVT-016043,APP-02349,client_interview_2,2024-08-19,8
EVT-016044,APP-02349,offer_extended,2024-08-28,9
EVT-016045,APP-02349,offer_accepted,2024-08-30,2
EVT-016046,APP-02349,background_check,2024-09-04,5
EVT-016047,APP-02349,start_date,2024-09-27,23
EVT-016048,APP-02350,screened,2024-11-24,0
EVT-016049,APP-02350,submitted,2024-11-28,4
EVT-016050,APP-02350,client_interview_1,2024-11-30,2
EVT-016051,APP-02350,offer_extended,2024-12-02,2
EVT-016052,APP-02350,offer_accepted,2024-12-02,0
EVT-016053,APP-02350,background_check,2024-12-06,4
EVT-016054,APP-02350,onboarding_docs_sent,2024-12-14,8
EVT-016055,APP-02350,start_date,2024-12-15,1
EVT-016056,APP-02351,screened,2024-10-29,0
EVT-016057,APP-02351,submitted,2024-10-30,1
EVT-016058,APP-02351,client_interview_1,2024-11-06,7
EVT-016059,APP-02351,offer_extended,2024-11-13,7
EVT-016060,APP-02351,offer_accepted,2024-11-17,4
EVT-016061,APP-02351,background_check,2024-11-18,1
EVT-016062,APP-02351,onboarding_docs_sent,2024-12-13,25
EVT-016063,APP-02352,screened,2024-08-31,0
EVT-016064,APP-02352,submitted,2024-09-01,1
EVT-016065,APP-02352,client_interview_1,2024-09-05,4
EVT-016066,APP-02352,offer_extended,2024-09-12,7
EVT-016067,APP-02352,offer_accepted,2024-09-13,1
EVT-016068,APP-02352,background_check,2024-09-18,5
EVT-016069,APP-02352,onboarding_docs_sent,2024-09-25,7
EVT-016070,APP-02352,start_date,2024-09-28,3
EVT-016071,APP-02353,screened,2025-01-30,0
EVT-016072,APP-02353,submitted,2025-02-01,2
EVT-016073,APP-02353,client_interview_1,2025-02-14,13
EVT-016074,APP-02353,offer_extended,2025-02-22,8
EVT-016075,APP-02353,offer_accepted,2025-02-22,0
EVT-016076,APP-02353,background_check,2025-02-26,4
EVT-016077,APP-02354,screened,2024-07-10,0
EVT-016078,APP-02354,submitted,2024-07-14,4
EVT-016079,APP-02354,client_interview_1,2024-07-31,17
EVT-016080,APP-02354,client_interview_2,2024-08-05,5
EVT-016081,APP-02354,offer_extended,2024-08-16,11
EVT-016082,APP-02354,offer_accepted,2024-08-18,2
EVT-016083,APP-02354,background_check,2024-08-21,3
EVT-016084,APP-02354,onboarding_docs_sent,2024-08-27,6
EVT-016085,APP-02354,start_date,2024-09-02,6
EVT-016086,APP-02355,screened,2024-10-20,0
EVT-016087,APP-02355,submitted,2024-10-23,3
EVT-016088,APP-02355,client_interview_1,2024-11-02,10
EVT-016089,APP-02355,client_interview_2,2024-11-08,6
EVT-016090,APP-02355,offer_extended,2024-11-19,11
EVT-016091,APP-02355,offer_accepted,2024-11-25,6
EVT-016092,APP-02355,background_check,2024-11-30,5
EVT-016093,APP-02355,onboarding_docs_sent,2024-12-17,17
EVT-016094,APP-02355,start_date,2024-12-20,3
EVT-016095,APP-02356,screened,2024-12-01,0
EVT-016096,APP-02356,submitted,2024-12-03,2
EVT-016097,APP-02356,client_interview_1,2024-12-13,10
EVT-016098,APP-02356,client_interview_2,2024-12-19,6
EVT-016099,APP-02356,offer_extended,2024-12-28,9
EVT-016100,APP-02356,offer_accepted,2025-01-02,5
EVT-016101,APP-02356,background_check,2025-01-04,2
EVT-016102,APP-02357,screened,2024-02-10,0
EVT-016103,APP-02357,submitted,2024-02-11,1
EVT-016104,APP-02357,client_interview_1,2024-02-23,12
EVT-016105,APP-02357,offer_extended,2024-03-03,9
EVT-016106,APP-02358,screened,2025-02-03,0
EVT-016107,APP-02358,submitted,2025-02-06,3
EVT-016108,APP-02358,client_interview_1,2025-02-18,12
EVT-016109,APP-02358,offer_extended,2025-03-03,13
EVT-016110,APP-02358,offer_accepted,2025-03-09,6
EVT-016111,APP-02358,start_date,2025-03-29,20
EVT-016112,APP-02359,screened,2024-09-01,0
EVT-016113,APP-02359,submitted,2024-09-02,1
EVT-016114,APP-02359,client_interview_1,2024-09-14,12
EVT-016115,APP-02359,offer_extended,2024-09-29,15
EVT-016116,APP-02359,offer_accepted,2024-10-04,5
EVT-016117,APP-02359,background_check,2024-10-06,2
EVT-016118,APP-02360,screened,2025-03-04,0
EVT-016119,APP-02360,submitted,2025-03-05,1
EVT-016120,APP-02360,client_interview_1,2025-03-14,9
EVT-016121,APP-02360,client_interview_2,2025-03-18,4
EVT-016122,APP-02360,offer_extended,2025-03-20,2
EVT-016123,APP-02360,offer_accepted,2025-03-20,0
EVT-016124,APP-02360,background_check,2025-03-28,8
EVT-016125,APP-02360,onboarding_docs_sent,2025-04-17,20
EVT-016126,APP-02361,screened,2024-06-17,0
EVT-016127,APP-02361,submitted,2024-06-19,2
EVT-016128,APP-02361,client_interview_1,2024-06-28,9
EVT-016129,APP-02361,offer_extended,2024-07-07,9
EVT-016130,APP-02361,offer_accepted,2024-07-08,1
EVT-016131,APP-02361,background_check,2024-07-15,7
EVT-016132,APP-02362,screened,2024-08-30,0
EVT-016133,APP-02362,submitted,2024-08-31,1
EVT-016134,APP-02362,client_interview_1,2024-09-14,14
EVT-016135,APP-02362,client_interview_2,2024-09-18,4
EVT-016136,APP-02362,offer_extended,2024-09-26,8
EVT-016137,APP-02362,offer_accepted,2024-10-02,6
EVT-016138,APP-02362,background_check,2024-10-03,1
EVT-016139,APP-02362,onboarding_docs_sent,2024-10-22,19
EVT-016140,APP-02363,screened,2024-09-24,0
EVT-016141,APP-02363,client_interview_1,2024-09-25,1
EVT-016142,APP-02363,submitted,2024-09-26,1
EVT-016143,APP-02363,offer_extended,2024-10-02,6
EVT-016144,APP-02363,offer_accepted,2024-10-06,4
EVT-016145,APP-02363,background_check,2024-10-09,3
EVT-016146,APP-02364,screened,2024-04-10,0
EVT-016147,APP-02364,submitted,2024-04-13,3
EVT-016148,APP-02364,client_interview_1,2024-04-18,5
EVT-016149,APP-02364,offer_extended,2024-04-21,3
EVT-016150,APP-02364,offer_accepted,2024-04-26,5
EVT-016151,APP-02364,background_check,2024-04-30,4
EVT-016152,APP-02364,onboarding_docs_sent,2024-05-09,9
EVT-016153,APP-02364,start_date,2024-05-15,6
EVT-016154,APP-02365,screened,2025-02-03,0
EVT-016155,APP-02365,submitted,2025-02-05,2
EVT-016156,APP-02365,client_interview_1,2025-02-17,12
EVT-016157,APP-02365,offer_extended,2025-02-19,2
EVT-016158,APP-02365,offer_accepted,2025-02-20,1
EVT-016159,APP-02365,background_check,2025-02-27,7
EVT-016160,APP-02365,onboarding_docs_sent,2025-03-15,16
EVT-016161,APP-02365,start_date,2025-03-17,2
EVT-016162,APP-02366,screened,2025-07-13,0
EVT-016163,APP-02366,submitted,2025-07-17,4
EVT-016164,APP-02366,client_interview_1,2025-07-17,0
EVT-016165,APP-02366,offer_extended,2025-07-19,2
EVT-016166,APP-02366,offer_accepted,2025-07-21,2
EVT-016167,APP-02366,background_check,2025-07-28,7
EVT-016168,APP-02366,start_date,2025-08-07,10
EVT-016169,APP-02367,screened,2025-01-27,0
EVT-016170,APP-02367,submitted,2025-01-30,3
EVT-016171,APP-02367,client_interview_1,2025-02-10,11
EVT-016172,APP-02367,offer_extended,2025-02-20,10
EVT-016173,APP-02367,offer_accepted,2025-02-26,6
EVT-016174,APP-02367,background_check,2025-03-05,7
EVT-016175,APP-02368,screened,2024-03-12,0
EVT-016176,APP-02368,submitted,2024-03-16,4
EVT-016177,APP-02368,client_interview_1,2024-03-19,3
EVT-016178,APP-02368,offer_extended,2024-03-23,4
EVT-016179,APP-02368,offer_accepted,2024-03-29,6
EVT-016180,APP-02368,background_check,2024-03-30,1
EVT-016181,APP-02368,onboarding_docs_sent,2024-04-20,21
EVT-016182,APP-02368,start_date,2024-04-24,4
EVT-016183,APP-02369,screened,2025-05-27,0
EVT-016184,APP-02369,submitted,2025-05-30,3
EVT-016185,APP-02369,client_interview_1,2025-06-09,10
EVT-016186,APP-02369,client_interview_2,2025-06-17,8
EVT-016187,APP-02369,offer_extended,2025-06-22,5
EVT-016188,APP-02370,screened,2024-10-02,0
EVT-016189,APP-02370,submitted,2024-10-06,4
EVT-016190,APP-02370,client_interview_1,2024-10-07,1
EVT-016191,APP-02370,client_interview_2,2024-10-09,2
