candidate_id,application_id,requisition_id,client_account_id,recruiter_id,job_title,job_family,location_city,location_state,work_arrangement,contract_type,years_experience,application_source,pay_rate_prior,pay_rate_offered,application_date,interview_date,offer_date,offer_response_date,expected_start_date,actual_start_date,offer_extended,offer_accepted,final_disposition,disposition_date,notice_period_days,research_split
CAND-01832,APP-01894,REQ-00153,CLI-006,REC-018,Executive Assistant,Administrative/Professional,Charlotte,NC,onsite,W2 Contract,1.7,referral,18.67,19.1,2024-03-07,2024-03-20,2024-04-02,2024-04-06,2024-04-12,2024-04-12,True,True,joined_on_time,2024-04-12,6,held_out_test
CAND-01833,APP-01895,REQ-00114,CLI-007,REC-002,Radiology Technician,Healthcare,Atlanta,GA,onsite,W2 Contract,1.5,recruiter_sourced,29.69,33.65,2024-11-03,2024-11-07,2024-11-17,2024-11-20,2024-12-10,2024-12-09,True,True,joined_on_time,2024-12-09,22,discovery
CAND-01834,APP-01896,REQ-00061,CLI-004,REC-013,Systems Administrator,IT/Technology,Jacksonville,FL,remote,Direct Hire,2.4,recruiter_sourced,53.62,59.62,2025-02-26,2025-03-06,2025-03-14,2025-03-15,2025-04-11,2025-04-11,True,True,joined_on_time,2025-04-11,3,held_out_test
CAND-00223,APP-01897,REQ-00011,CLI-005,REC-004,Manufacturing Engineer,Engineering,Jacksonville,FL,onsite,W2 Contract,3.9,referral,33.52,37.83,2025-03-16,2025-04-01,2025-04-16,2025-04-22,2025-05-06,,True,False,declined_offer,2025-04-22,0,discovery
CAND-01835,APP-01898,REQ-00098,CLI-002,REC-008,Physical Therapist Asst.,Healthcare,Houston,TX,onsite,Direct Hire,3.4,staffing_event,27.37,28.02,2024-09-12,2024-09-20,2024-09-26,2024-09-29,2024-10-19,,True,True,accepted_no_show,2024-10-19,2,hypothesis_generation
CAND-01836,APP-01899,REQ-00206,CLI-006,REC-005,AR Specialist,Finance/Accounting,Indianapolis,IN,hybrid,Contract-to-Hire,3.5,recruiter_sourced,,33.92,2024-11-10,2024-11-16,2024-11-20,2024-11-22,2024-12-07,2024-12-10,True,True,joined_late,2024-12-10,7,held_out_test
CAND-01837,APP-01900,REQ-00038,CLI-011,REC-018,Administrative Assistant,Administrative/Professional,Tampa,FL,onsite,1099,2.6,job_board,17.03,16.99,2024-10-12,2024-10-28,2024-11-01,2024-11-04,2024-11-24,,True,False,declined_offer,2024-11-04,1,hypothesis_generation
CAND-01838,APP-01901,REQ-00110,CLI-002,REC-008,Certified Nursing Assistant,Healthcare,Phoenix,AZ,hybrid,W2 Contract,6.3,job_board,30.63,29.46,2024-10-11,2024-10-19,2024-11-02,2024-11-05,2024-11-12,2024-12-01,True,True,joined_late,2024-12-01,10,hypothesis_generation
CAND-01839,APP-01902,REQ-00188,CLI-007,REC-017,Medical Assistant,Healthcare,Pittsburgh,PA,hybrid,W2 Contract,0.3,career_site,26.57,28.65,2024-04-19,2024-04-26,2024-05-02,2024-05-04,2024-05-14,2024-05-15,True,True,joined_on_time,2024-05-15,11,discovery
CAND-01840,APP-01903,REQ-00072,CLI-002,REC-013,Medical Assistant,Healthcare,Charlotte,NC,onsite,Contract-to-Hire,3.2,career_site,43.11,48.31,2025-01-09,2025-01-20,2025-01-31,2025-02-03,2025-02-24,,True,False,declined_offer,2025-02-03,15,held_out_test
CAND-01841,APP-01904,REQ-00220,CLI-008,REC-005,Network Administrator,IT/Technology,Philadelphia,PA,hybrid,Contract-to-Hire,3.2,job_board,38.51,44.65,2024-12-18,2024-12-21,2024-12-24,2024-12-27,2025-01-06,,True,False,declined_offer,2024-12-27,0,discovery
CAND-01842,APP-01905,REQ-00199,CLI-006,REC-005,Administrative Assistant,Administrative/Professional,Atlanta,GA,hybrid,Direct Hire,4.4,recruiter_sourced,20.64,21.05,2024-03-08,2024-03-15,2024-03-21,2024-03-22,2024-04-10,2024-04-21,True,True,joined_late,2024-04-21,9,held_out_test
CAND-01843,APP-01906,REQ-00090,CLI-011,REC-012,Warehouse Associate,Light Industrial,Atlanta,GA,onsite,W2 Contract,2.5,referral,,20.94,2024-12-24,2025-01-08,2025-01-14,2025-01-14,2025-01-28,2025-02-02,True,True,joined_late,2025-02-02,18,discovery
CAND-01844,APP-01907,REQ-00001,CLI-004,REC-007,Software Engineer,IT/Technology,Atlanta,GA,remote,W2 Contract,6.8,job_board,49.86,50.76,2024-05-11,2024-05-19,2024-05-21,2024-05-24,2024-06-21,,True,True,accepted_no_show,2024-06-21,11,discovery
CAND-01845,APP-01908,REQ-00013,CLI-007,REC-017,Pharmacy Technician,Healthcare,Houston,TX,onsite,1099,9.1,job_board,35.32,40.62,2024-11-30,2024-12-18,2024-12-26,2024-12-30,2025-01-22,,True,True,withdrew_post_acceptance,2025-01-02,5,held_out_test
CAND-01325,APP-01909,REQ-00008,CLI-001,REC-006,Shipping/Receiving Clerk,Light Industrial,Houston,TX,onsite,W2 Contract,2.2,recruiter_sourced,16.76,17.7,2025-07-28,2025-08-18,2025-08-29,2025-09-02,2025-09-24,,True,True,withdrew_post_acceptance,2025-09-08,9,hypothesis_generation
CAND-01846,APP-01910,REQ-00023,CLI-007,REC-014,Phlebotomist,Healthcare,Dallas,TX,onsite,W2 Contract,2.1,job_board,31.86,31.21,2024-12-19,2024-12-30,2025-01-01,2025-01-03,2025-01-14,,True,True,withdrew_post_acceptance,2025-01-05,7,hypothesis_generation
CAND-01847,APP-01911,REQ-00046,CLI-007,REC-008,Certified Nursing Assistant,Healthcare,Houston,TX,onsite,Contract-to-Hire,13.4,career_site,22.18,23.14,2024-04-27,2024-05-06,2024-05-16,2024-05-16,2024-06-20,,True,False,declined_offer,2024-05-16,16,hypothesis_generation
CAND-01848,APP-01912,REQ-00094,CLI-001,REC-003,Forklift Operator,Light Industrial,Orlando,FL,remote,W2 Contract,4.4,job_board,23.05,24.46,2024-06-08,2024-06-27,2024-07-12,2024-07-12,2024-07-29,2024-07-29,True,True,joined_on_time,2024-07-29,18,discovery
CAND-01849,APP-01913,REQ-00066,CLI-001,REC-003,Warehouse Associate,Light Industrial,Chicago,IL,onsite,1099,12.0,job_board,,20.03,2024-08-06,2024-08-15,2024-08-20,2024-08-24,2024-09-13,2024-10-03,True,True,joined_late,2024-10-03,11,discovery
CAND-01850,APP-01914,REQ-00187,CLI-007,REC-009,Phlebotomist,Healthcare,St. Louis,MO,onsite,1099,5.4,job_board,35.42,35.08,2025-02-23,2025-02-27,2025-03-01,2025-03-02,2025-03-20,,True,False,declined_offer,2025-03-02,18,discovery
CAND-01851,APP-01915,REQ-00143,CLI-003,REC-001,Financial Analyst,Finance/Accounting,Charlotte,NC,remote,1099,3.1,job_board,21.8,27.01,2025-05-28,2025-06-15,2025-06-20,2025-06-24,2025-07-14,,True,True,accepted_no_show,2025-07-14,1,discovery
CAND-01852,APP-01916,REQ-00013,CLI-007,REC-002,Pharmacy Technician,Healthcare,Houston,TX,onsite,1099,3.7,career_site,25.48,27.18,2024-11-29,2024-12-06,2024-12-19,2024-12-24,2025-01-20,,True,True,withdrew_post_acceptance,2025-01-13,8,held_out_test
CAND-01853,APP-01917,REQ-00105,CLI-007,REC-005,Registered Nurse,Healthcare,Pittsburgh,PA,onsite,Contract-to-Hire,11.9,job_board,31.43,33.24,2025-02-04,2025-02-16,2025-03-04,2025-03-10,2025-03-30,2025-03-30,True,True,joined_on_time,2025-03-30,3,discovery
CAND-01854,APP-01918,REQ-00043,CLI-008,REC-016,Data Analyst,IT/Technology,Memphis,TN,hybrid,Contract-to-Hire,3.7,job_board,38.57,41.7,2024-05-08,2024-05-25,2024-06-06,2024-06-07,2024-06-26,2024-07-15,True,True,joined_late,2024-07-15,8,held_out_test
CAND-01855,APP-01919,REQ-00192,CLI-008,REC-001,Business Systems Analyst,IT/Technology,Jacksonville,FL,hybrid,Direct Hire,2.6,recruiter_sourced,31.74,31.96,2025-02-27,2025-03-16,2025-04-03,2025-04-08,2025-04-13,,True,True,withdrew_post_acceptance,2025-04-12,8,discovery
CAND-01856,APP-01920,REQ-00103,CLI-007,REC-014,Phlebotomist,Healthcare,Chicago,IL,remote,W2 Contract,1.9,job_board,29.4,34.05,2024-10-28,2024-11-13,2024-11-18,2024-11-21,2024-11-28,2024-11-29,True,True,joined_on_time,2024-11-29,5,held_out_test
CAND-01857,APP-01921,REQ-00130,CLI-011,REC-015,HR Coordinator,Administrative/Professional,Austin,TX,onsite,Contract-to-Hire,3.2,job_board,17.98,18.74,2025-04-11,2025-05-02,2025-05-16,2025-05-18,2025-06-10,2025-06-28,True,True,joined_late,2025-06-28,16,held_out_test
CAND-01858,APP-01922,REQ-00032,CLI-005,REC-012,Forklift Operator,Light Industrial,Columbus,OH,onsite,Contract-to-Hire,0.5,job_board,,20.42,2025-03-28,2025-04-17,2025-04-22,2025-04-22,2025-05-07,,True,False,declined_offer,2025-04-22,11,hypothesis_generation
CAND-01859,APP-01923,REQ-00106,CLI-002,REC-017,Certified Nursing Assistant,Healthcare,Atlanta,GA,remote,Direct Hire,2.3,recruiter_sourced,45.59,48.8,2024-02-20,2024-03-10,2024-03-13,2024-03-13,2024-03-28,,True,False,declined_offer,2024-03-13,16,hypothesis_generation
CAND-01860,APP-01924,REQ-00150,CLI-009,REC-004,Manufacturing Engineer,Engineering,Tucson,AZ,onsite,Direct Hire,1.5,job_board,31.71,31.71,2025-02-06,2025-02-14,2025-02-21,2025-02-27,2025-03-06,,True,False,declined_offer,2025-02-27,11,held_out_test
CAND-01861,APP-01925,REQ-00086,CLI-002,REC-011,Registered Nurse,Healthcare,Phoenix,AZ,onsite,W2 Contract,2.2,recruiter_sourced,25.75,29.88,2025-04-03,2025-04-14,2025-04-28,2025-05-03,2025-05-23,2025-05-26,True,True,joined_late,2025-05-26,4,discovery
CAND-01862,APP-01926,REQ-00176,CLI-008,REC-016,Systems Administrator,IT/Technology,Austin,TX,hybrid,W2 Contract,3.5,recruiter_sourced,49.67,57.79,2025-04-09,2025-04-19,2025-05-02,2025-05-07,2025-06-04,2025-06-04,True,True,joined_on_time,2025-06-04,11,discovery
CAND-01863,APP-01927,REQ-00003,CLI-002,REC-017,Physical Therapist Asst.,Healthcare,St. Louis,MO,hybrid,W2 Contract,0.8,career_site,30.93,32.34,2024-11-11,2024-11-26,2024-11-30,2024-11-30,2024-12-25,2024-12-24,True,True,joined_on_time,2024-12-24,17,held_out_test
CAND-01864,APP-01928,REQ-00152,CLI-003,REC-003,Accounts Payable Clerk,Finance/Accounting,Houston,TX,hybrid,W2 Contract,5.1,recruiter_sourced,24.85,28.39,2024-05-28,2024-06-05,2024-06-16,2024-06-22,2024-07-02,,True,True,withdrew_post_acceptance,2024-06-24,13,hypothesis_generation
CAND-01865,APP-01929,REQ-00123,CLI-009,REC-013,Process Engineer,Engineering,Kansas City,MO,onsite,W2 Contract,7.4,career_site,40.52,41.05,2024-11-30,2024-12-10,2024-12-12,2024-12-12,2024-12-31,2025-01-06,True,True,joined_late,2025-01-06,18,held_out_test
CAND-01866,APP-01930,REQ-00158,CLI-010,REC-003,Customer Service Representative,Administrative/Professional,Phoenix,AZ,hybrid,Contract-to-Hire,6.0,job_board,18.91,18.71,2025-03-29,2025-04-03,2025-04-17,2025-04-20,2025-05-20,2025-06-03,True,True,joined_late,2025-06-03,17,discovery
CAND-01867,APP-01931,REQ-00206,CLI-006,REC-018,AR Specialist,Finance/Accounting,Indianapolis,IN,hybrid,Contract-to-Hire,3.5,reapply,36.35,36.69,2024-12-06,2024-12-19,2024-12-28,2024-12-30,2025-01-24,,True,False,declined_offer,2024-12-30,11,held_out_test
CAND-00234,APP-01932,REQ-00212,CLI-011,REC-009,HR Coordinator,Administrative/Professional,Chicago,IL,onsite,Direct Hire,6.4,recruiter_sourced,21.24,24.11,2025-05-27,2025-06-03,2025-06-20,2025-06-24,2025-07-25,,True,True,accepted_no_show,2025-07-25,9,discovery
CAND-01868,APP-01933,REQ-00021,CLI-009,REC-001,Manufacturing Engineer,Engineering,Columbus,OH,hybrid,Direct Hire,7.1,recruiter_sourced,33.94,38.51,2025-06-23,2025-06-29,2025-07-05,2025-07-09,2025-08-08,,True,False,declined_offer,2025-07-09,12,held_out_test
CAND-01869,APP-01934,REQ-00105,CLI-007,REC-011,Registered Nurse,Healthcare,Pittsburgh,PA,onsite,Contract-to-Hire,4.0,job_board,22.27,26.22,2025-01-09,2025-01-30,2025-02-16,2025-02-20,2025-03-01,2025-03-01,True,True,joined_on_time,2025-03-01,8,hypothesis_generation
CAND-01870,APP-01935,REQ-00100,CLI-003,REC-012,Bookkeeper,Finance/Accounting,Chicago,IL,hybrid,W2 Contract,5.2,job_board,34.25,40.42,2025-01-29,2025-02-15,2025-02-22,2025-02-23,2025-03-27,2025-04-11,True,True,joined_late,2025-04-11,14,discovery
CAND-01871,APP-01936,REQ-00101,CLI-011,REC-009,General Laborer,Light Industrial,Chicago,IL,onsite,Contract-to-Hire,11.3,reapply,17.3,18.57,2025-02-02,2025-02-19,2025-03-07,2025-03-08,2025-03-18,,True,True,withdrew_post_acceptance,2025-03-14,4,discovery
CAND-01872,APP-01937,REQ-00025,CLI-006,REC-003,AR Specialist,Finance/Accounting,Nashville,TN,onsite,Direct Hire,4.2,career_site,33.05,35.27,2024-06-26,2024-07-10,2024-07-24,2024-07-30,2024-08-11,,True,True,withdrew_post_acceptance,2024-08-10,6,held_out_test
CAND-01873,APP-01938,REQ-00095,CLI-001,REC-012,Shipping/Receiving Clerk,Light Industrial,Columbus,OH,onsite,W2 Contract,2.5,job_board,19.89,20.46,2024-09-27,2024-10-09,2024-10-18,2024-10-22,2024-10-28,2024-11-05,True,True,joined_late,2024-11-05,19,discovery
CAND-01874,APP-01939,REQ-00060,CLI-008,REC-009,Data Analyst,IT/Technology,Tucson,AZ,hybrid,W2 Contract,4.7,career_site,29.84,33.25,2025-04-25,2025-05-08,2025-05-24,2025-05-29,2025-06-08,,True,True,withdrew_post_acceptance,2025-06-05,13,held_out_test
CAND-01875,APP-01940,REQ-00131,CLI-006,REC-009,Executive Assistant,Administrative/Professional,Memphis,TN,hybrid,Direct Hire,19.4,referral,17.11,17.69,2024-05-03,2024-05-10,2024-05-26,2024-05-27,2024-06-22,,True,True,accepted_no_show,2024-06-22,11,hypothesis_generation
CAND-01876,APP-01941,REQ-00158,CLI-010,REC-003,Customer Service Representative,Administrative/Professional,Phoenix,AZ,hybrid,Contract-to-Hire,1.2,job_board,14.27,16.46,2025-04-11,2025-04-26,2025-05-04,2025-05-05,2025-05-29,2025-05-28,True,True,joined_on_time,2025-05-28,10,hypothesis_generation
CAND-01877,APP-01942,REQ-00204,CLI-011,REC-005,Forklift Operator,Light Industrial,Tampa,FL,onsite,Direct Hire,5.0,job_board,13.05,14.05,2024-10-31,2024-11-15,2024-12-02,2024-12-05,2025-01-03,2025-01-03,True,True,joined_on_time,2025-01-03,12,discovery
CAND-01878,APP-01943,REQ-00079,CLI-005,REC-006,Material Handler,Light Industrial,Indianapolis,IN,onsite,1099,4.3,referral,13.57,14.65,2025-05-03,2025-05-07,2025-05-22,2025-05-27,2025-06-23,2025-06-26,True,True,joined_late,2025-06-26,16,discovery
CAND-01879,APP-01944,REQ-00058,CLI-005,REC-013,Project Engineer,Engineering,Tampa,FL,onsite,Direct Hire,11.8,job_board,29.63,32.7,2024-02-11,2024-02-25,2024-03-05,2024-03-07,2024-03-15,,True,True,withdrew_post_acceptance,2024-03-13,1,discovery
CAND-01880,APP-01945,REQ-00086,CLI-002,REC-011,Registered Nurse,Healthcare,Phoenix,AZ,onsite,W2 Contract,5.9,referral,,44.68,2025-04-05,2025-04-18,2025-05-04,2025-05-07,2025-05-22,2025-05-21,True,True,joined_on_time,2025-05-21,9,hypothesis_generation
CAND-01881,APP-01946,REQ-00049,CLI-008,REC-010,Systems Administrator,IT/Technology,Milwaukee,WI,hybrid,Direct Hire,5.3,recruiter_sourced,,66.02,2024-11-01,2024-11-19,2024-12-01,2024-12-03,2024-12-19,2024-12-27,True,True,joined_late,2024-12-27,8,hypothesis_generation
CAND-01882,APP-01947,REQ-00058,CLI-005,REC-013,Project Engineer,Engineering,Tampa,FL,onsite,Direct Hire,1.0,job_board,29.16,32.26,2024-02-01,2024-02-12,2024-02-18,2024-02-24,2024-03-04,2024-03-04,True,True,joined_on_time,2024-03-04,14,held_out_test
CAND-01883,APP-01948,REQ-00119,CLI-009,REC-016,Manufacturing Engineer,Engineering,Kansas City,MO,onsite,Direct Hire,2.9,referral,54.0,57.36,2025-02-27,2025-03-07,2025-03-14,2025-03-19,2025-03-28,,True,False,declined_offer,2025-03-19,7,hypothesis_generation
CAND-01884,APP-01949,REQ-00141,CLI-009,REC-001,Civil Engineer,Engineering,Kansas City,MO,onsite,Direct Hire,1.0,referral,43.26,47.81,2024-04-09,2024-04-15,2024-05-02,2024-05-02,2024-05-25,,True,False,declined_offer,2024-05-02,10,discovery
CAND-01885,APP-01950,REQ-00013,CLI-007,REC-005,Pharmacy Technician,Healthcare,Houston,TX,onsite,1099,9.3,recruiter_sourced,33.19,31.47,2024-12-27,2025-01-16,2025-01-30,2025-02-03,2025-02-26,,True,True,withdrew_post_acceptance,2025-02-11,6,discovery
CAND-01886,APP-01951,REQ-00062,CLI-011,REC-003,Office Coordinator,Administrative/Professional,Houston,TX,hybrid,W2 Contract,7.5,job_board,15.4,18.41,2025-07-17,2025-07-25,2025-08-01,2025-08-01,2025-08-16,2025-08-16,True,True,joined_on_time,2025-08-16,14,discovery
CAND-01887,APP-01952,REQ-00071,CLI-008,REC-001,Business Systems Analyst,IT/Technology,Philadelphia,PA,hybrid,W2 Contract,3.3,job_board,,44.95,2025-06-08,2025-06-19,2025-06-26,2025-07-01,2025-07-18,,True,True,withdrew_post_acceptance,2025-07-10,18,discovery
CAND-01888,APP-01953,REQ-00145,CLI-010,REC-003,Office Coordinator,Administrative/Professional,Orlando,FL,onsite,Contract-to-Hire,3.8,career_site,16.84,19.43,2024-09-02,2024-09-05,2024-09-13,2024-09-19,2024-09-25,2024-09-25,True,True,joined_on_time,2024-09-25,13,hypothesis_generation
CAND-01889,APP-01954,REQ-00204,CLI-011,REC-013,Forklift Operator,Light Industrial,Tampa,FL,onsite,Direct Hire,2.4,career_site,18.66,19.62,2024-10-12,2024-10-16,2024-10-27,2024-10-31,2024-11-12,2024-11-12,True,True,joined_on_time,2024-11-12,10,discovery
CAND-01890,APP-01955,REQ-00021,CLI-009,REC-004,Manufacturing Engineer,Engineering,Columbus,OH,hybrid,Direct Hire,4.4,recruiter_sourced,36.24,36.09,2025-06-25,2025-07-01,2025-07-17,2025-07-18,2025-08-14,2025-08-14,True,True,joined_on_time,2025-08-14,12,held_out_test
CAND-01891,APP-01956,REQ-00159,CLI-006,REC-006,Customer Service Representative,Administrative/Professional,Charlotte,NC,hybrid,W2 Contract,5.1,recruiter_sourced,,25.37,2025-05-14,2025-05-18,2025-06-01,2025-06-07,2025-06-21,2025-07-02,True,True,joined_late,2025-07-02,4,discovery
CAND-01892,APP-01957,REQ-00143,CLI-003,REC-015,Financial Analyst,Finance/Accounting,Charlotte,NC,remote,1099,2.7,recruiter_sourced,42.36,41.62,2025-06-25,2025-07-05,2025-07-14,2025-07-15,2025-08-07,,True,True,withdrew_post_acceptance,2025-08-07,13,discovery
CAND-01893,APP-01958,REQ-00090,CLI-011,REC-006,Warehouse Associate,Light Industrial,Atlanta,GA,onsite,W2 Contract,7.4,job_board,15.35,18.32,2024-12-10,2024-12-25,2025-01-03,2025-01-05,2025-02-02,,True,True,withdrew_post_acceptance,2025-01-07,9,discovery
CAND-01894,APP-01959,REQ-00044,CLI-010,REC-003,Receptionist,Administrative/Professional,Memphis,TN,hybrid,W2 Contract,4.4,referral,22.29,21.29,2024-10-26,2024-11-08,2024-11-15,2024-11-18,2024-11-30,2024-12-01,True,True,joined_on_time,2024-12-01,12,discovery
CAND-01895,APP-01960,REQ-00107,CLI-001,REC-006,Warehouse Associate,Light Industrial,Jacksonville,FL,hybrid,Contract-to-Hire,9.6,referral,16.21,17.0,2024-09-24,2024-10-08,2024-10-10,2024-10-13,2024-11-12,2024-11-11,True,True,joined_on_time,2024-11-11,11,held_out_test
CAND-01896,APP-01961,REQ-00058,CLI-005,REC-007,Project Engineer,Engineering,Tampa,FL,onsite,Direct Hire,1.1,referral,,28.03,2024-02-26,2024-03-13,2024-03-15,2024-03-16,2024-03-26,2024-03-27,True,True,joined_on_time,2024-03-27,10,discovery
CAND-01897,APP-01962,REQ-00218,CLI-007,REC-014,Radiology Technician,Healthcare,Kansas City,MO,onsite,Direct Hire,8.6,referral,24.57,23.63,2024-04-02,2024-04-07,2024-04-20,2024-04-26,2024-05-09,,True,True,withdrew_post_acceptance,2024-04-30,17,discovery
CAND-01898,APP-01963,REQ-00113,CLI-005,REC-009,Warehouse Associate,Light Industrial,Orlando,FL,onsite,W2 Contract,5.3,referral,18.48,20.78,2024-11-12,2024-11-20,2024-12-03,2024-12-04,2024-12-20,2024-12-20,True,True,joined_on_time,2024-12-20,11,held_out_test
CAND-01899,APP-01964,REQ-00012,CLI-009,REC-004,Project Engineer,Engineering,Austin,TX,onsite,W2 Contract,4.5,job_board,43.44,48.95,2024-11-26,2024-12-09,2024-12-22,2024-12-28,2025-01-02,2025-01-08,True,True,joined_late,2025-01-08,5,held_out_test
CAND-01900,APP-01965,REQ-00192,CLI-008,REC-007,Business Systems Analyst,IT/Technology,Jacksonville,FL,hybrid,Direct Hire,6.9,referral,37.37,38.29,2025-04-03,2025-04-18,2025-05-06,2025-05-12,2025-06-02,,True,False,declined_offer,2025-05-12,20,hypothesis_generation
CAND-01901,APP-01966,REQ-00052,CLI-011,REC-003,Data Entry Clerk,Administrative/Professional,Austin,TX,onsite,Contract-to-Hire,1.5,referral,17.7,18.31,2024-10-28,2024-11-07,2024-11-15,2024-11-16,2024-12-04,,True,False,declined_offer,2024-11-16,19,hypothesis_generation
CAND-01902,APP-01967,REQ-00001,CLI-004,REC-016,Software Engineer,IT/Technology,Atlanta,GA,remote,W2 Contract,5.9,referral,55.81,60.74,2024-04-29,2024-05-19,2024-05-21,2024-05-23,2024-06-18,2024-07-08,True,True,joined_late,2024-07-08,0,hypothesis_generation
CAND-01903,APP-01968,REQ-00052,CLI-011,REC-007,Data Entry Clerk,Administrative/Professional,Austin,TX,onsite,Contract-to-Hire,6.1,career_site,17.79,18.44,2024-10-23,2024-11-03,2024-11-07,2024-11-08,2024-12-05,2024-12-04,True,True,joined_on_time,2024-12-04,9,discovery
CAND-01904,APP-01969,REQ-00001,CLI-004,REC-013,Software Engineer,IT/Technology,Atlanta,GA,remote,W2 Contract,8.2,referral,58.57,63.12,2024-05-28,2024-06-01,2024-06-06,2024-06-07,2024-06-23,,True,True,accepted_no_show,2024-06-23,15,discovery
CAND-01905,APP-01970,REQ-00206,CLI-006,REC-006,AR Specialist,Finance/Accounting,Indianapolis,IN,hybrid,Contract-to-Hire,2.8,recruiter_sourced,28.57,34.09,2024-10-26,2024-11-09,2024-11-19,2024-11-20,2024-12-01,2024-11-30,True,True,joined_on_time,2024-11-30,17,discovery
CAND-01906,APP-01971,REQ-00109,CLI-009,REC-016,Electrical Engineer,Engineering,Milwaukee,WI,onsite,Contract-to-Hire,2.6,career_site,34.49,41.07,2025-01-05,2025-01-11,2025-01-17,2025-01-18,2025-02-08,2025-02-08,True,True,joined_on_time,2025-02-08,13,discovery
CAND-01907,APP-01972,REQ-00090,CLI-011,REC-003,Warehouse Associate,Light Industrial,Atlanta,GA,onsite,W2 Contract,1.1,referral,17.13,16.2,2024-12-19,2025-01-04,2025-01-14,2025-01-17,2025-02-03,2025-02-03,True,True,joined_on_time,2025-02-03,14,held_out_test
CAND-01908,APP-01973,REQ-00161,CLI-004,REC-007,DevOps Engineer,IT/Technology,Atlanta,GA,remote,Direct Hire,3.8,referral,,61.13,2024-03-05,2024-03-21,2024-03-26,2024-03-29,2024-04-30,2024-04-30,True,True,joined_on_time,2024-04-30,4,discovery
CAND-01909,APP-01974,REQ-00198,CLI-001,REC-018,Forklift Operator,Light Industrial,Milwaukee,WI,onsite,Direct Hire,7.6,career_site,20.74,20.7,2025-02-01,2025-02-08,2025-02-18,2025-02-18,2025-03-06,2025-03-06,True,True,joined_on_time,2025-03-06,12,held_out_test
CAND-01910,APP-01975,REQ-00092,CLI-011,REC-009,Data Entry Clerk,Administrative/Professional,Houston,TX,onsite,Direct Hire,2.9,recruiter_sourced,16.76,18.86,2024-03-20,2024-03-31,2024-04-08,2024-04-13,2024-05-12,,True,True,withdrew_post_acceptance,2024-04-18,22,discovery
CAND-01911,APP-01976,REQ-00111,CLI-006,REC-009,Senior Accountant,Finance/Accounting,Orlando,FL,hybrid,Direct Hire,3.7,recruiter_sourced,23.27,25.02,2024-07-16,2024-08-06,2024-08-22,2024-08-27,2024-09-05,,True,True,withdrew_post_acceptance,2024-09-01,2,discovery
